year,ADM1_NAME,ADM2_NAME,Stability_Zone,irrigation_type,Yield_kg_ha,Area_Sleikh,Area_Total,Production,Shape_Area,Shape_Leng,annual_rain_mm,aridity_index,aspect_deg,bulk_dens,cec_cmol_kg,clay_pct,cropland,elevation_m,et_mm,gdd_annual,grassland,gwt_depth_m,max_temp_c,mean_temp_c,min_temp_c,moisture_pct,ndvi_peak,ndvi_std,pet_mm,ph,ph_quality,rain_cv_pct,rainy_days,rainy_rain_mm,sand_pct,silt_pct,slope_deg,soc_g_kg,thermal_suit,water_occurrence,yield_original,district_irrigation_ratio,irrigation_advantage_pct
2004,Aleppo,As_Safira,3,1,4500.0,3096.0,3096.0,13932.0,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161,,0.6557377049180327,332.79370626355956
2004,Aleppo,As_Safira,4,1,4474.576271,590.0,590.0,2640.0,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161,,0.6557377049180327,332.79370626355956
2004,Aleppo,Jarablus,2,0,1048.0,22595.0,22595.0,23702.0,0.056313267,1.389591551,773.1243408,21.46206858,123.911363,1.374076188,31.59740814,433.9335195,1,453.0262094,430.4851015,12744.43247,1,19.54434174,31.57849837,17.70060065,4.657554645,11.9561035,0.5211062,0.120310253,3601.2825,7.473535251,84.21549162,96.63975041,93.97130007,395.3812805,151.8135123,395.6820817,0.731704106,17.89025411,98.85371056,86.86344794,1048.0,0.5238095238095238,189.0993443726618
2004,Aleppo,Jarablus,2,1,2541.567696,842.0,842.0,2140.0,0.056313267,1.389591551,773.1243408,21.46206858,123.911363,1.374076188,31.59740814,433.9335195,1,453.0262094,430.4851015,12744.43247,1,19.54434174,31.57849837,17.70060065,4.657554645,11.9561035,0.5211062,0.120310253,3601.2825,7.473535251,84.21549162,96.63975041,93.97130007,395.3812805,151.8135123,395.6820817,0.731704106,17.89025411,98.85371056,86.86344794,,0.5238095238095238,189.0993443726618
2004,Aleppo,Jebel_Saman,1,0,3150.0,1287.0,1287.0,4054.0,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,3150.0,0.5616438356164384,306.68584557501754
2004,Aleppo,Jebel_Saman,2,0,2630.0,1063.0,1063.0,2797.0,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,2630.0,0.5616438356164384,306.68584557501754
2004,Aleppo,Jebel_Saman,3,0,474.0,437.0,437.0,207.0,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,474.0,0.5616438356164384,306.68584557501754
2004,Aleppo,Jebel_Saman,1,1,5239.0,523.0,523.0,2740.0,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,,0.5616438356164384,306.68584557501754
2004,Aleppo,Jebel_Saman,2,1,5267.0,1861.0,1861.0,9804.0,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,,0.5616438356164384,306.68584557501754
2004,Aleppo,Jebel_Saman,3,1,3598.0,271.0,271.0,975.0,0.320135248,3.90953411,826.5507606,23.85379342,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,509.4159087,12833.21129,1,24.0041333,29.12980012,17.82390457,5.763825072,14.69717461,0.511132177,0.105151362,3464.070507,7.511498758,82.95004141,98.56663565,91.64755569,374.181011,183.2856532,401.209007,0.780531933,17.98196178,98.14911672,28.18423019,,0.5616438356164384,306.68584557501754
