year,ADM1_NAME,ADM2_NAME,Stability Zone,Area_Sleikh,Area_Under_Trees,Area_Total,Production,Yield_kg_ha,Area_Rainfed,Production_Rainfed,Yield_Rainfed_kg_ha,Total_Production
2021,Idleb,Al-Jisr Ash-Shu,1,646,0,646,1734,2684,1200,2280,1900,4014
2021,Idleb,Al-Ma'ra,1,1308,0,1308,3500,2676,5800,11020,1900,14520
2021,Idleb,Al-Ma'ra,2,650,0,650,1872,2880,1850,3515,1900,5387
2021,Idleb,Al-Ma'ra,3,630,0,630,1543,2449,850,1615,1900,3158
2021,Idleb,Ariha,1,680,0,680,1795,2640,740,1406,1900,3201
2021,Idleb,Khan Sheikhun,1,0,0,0,0,0,0,0,0,0
2021,Idleb,Khan Sheikhun,2,0,0,0,0,0,0,0,0,0
2021,Tartous,Tartous,1,705,0,705,1523,2160,134,134,1000,1657
2021,Tartous,Banyas,1,0,0,0,0,0,0,0,0,0
2021,Tartous,Safita,1,132,0,132,367,2780,244,470,1926,837
2021,Tartous,Dreikisch,1,0,0,0,0,0,0,0,0,0
2021,Tartous,Sheikh Badr,1,0,0,0,0,0,411,0,0,0
2021,Lattakia,Al-Hafa,1,0,0,0,0,0,0,0,0,0
2021,Lattakia,Jablah,1,0,0,0,0,0,0,0,0,0
2021,Aleppo,A'zaz,1,830,0,830,3423.75,4125,2127,1028.05,483.33,4451.8
2021,Aleppo,A'zaz,2,140,0,140,463.75,3312.5,525,603.75,1150,1067.5
2021,Aleppo,Afrin,1,841,0,841,2859.4,3400,4021,5629.4,1400,8488.8
2021,Aleppo,Jarablus,2,1530,0,1530,6120,4000,10076,15114,1500,21234
2021,Aleppo,Al-Bab,1,11,0,11,22,2000,760,1140,1500,1162
2021,Aleppo,Al-Bab,2,301,0,301,466.801,1550.83,17480,5438.222,311.11,5905.023
2021,Aleppo,Al-Bab,3,0,0,0,0,0,25,0,0,0
2021,Aleppo,Al-Bab,4,0,0,0,0,0,0,0,0,0
2021,Aleppo,Menbij,2,1837,0,1837,4684.35,2550,1961,1961,1000,6645.35
2021,Aleppo,Menbij,3,2027,0,2027,6562.413,3237.5,443,149.513,337.5,6711.925
2021,Aleppo,Menbij,4,8191,0,8191,31163.032,3804.55,0,0,0,31163.032
2021,Aleppo,Menbij,5,517,0,517,1240.8,2400,0,0,0,1240.8
2021,Aleppo,Ain Al-Arab,2,15500,0,15500,31000,2000,51628,3097.68,60,34097.68
2021,Aleppo,Ain Al-Arab,3,4000,0,4000,8000,2000,2660,159.6,60,8159.6
2021,Aleppo,Jebel Saman,1,832,0,832,931.216,1119.25,796,142.882,179.5,1074.098
2021,Aleppo,Jebel Saman,2,2207,0,2207,5876.138,2662.5,1177,61.425,52.19,5937.562
2021,Aleppo,Jebel Saman,3,552,0,552,787.842,1427.25,1049,13.182,12.57,801.024
2021,Aleppo,Jebel Saman,4,99,0,99,363.825,3675,0,0,0,363.825
2021,Aleppo,As-Safira,2,2319,0,2319,6087.375,2625,3430,471.625,137.5,6559
2021,Aleppo,As-Safira,3,2746,0,2746,6015.456,2190.63,2716,406.042,149.5,6421.498
2021,Aleppo,As-Safira,4,250,0,250,550,2200,0,0,0,550
2021,Aleppo,As-Safira,5,600,0,600,740,1233.33,0,0,0,740
2021,Aleppo,Al-Atarib,1,2000,0,2000,4000,2000,2000,3000,1500,7000
2021,Aleppo,Dayr Hafir,2,105,0,105,262.763,2502.5,24,7.2,300,269.963
2021,Aleppo,Dayr Hafir,3,3408,0,3408,8250.768,2421,0,0,0,8250.768
2021,Aleppo,Dayr Hafir,4,1450,0,1450,3400.25,2345,0,0,0,3400.25
2021,Raqqa,Raqqa,3,200,0,200,720,3600,400,0,0,720
2021,Raqqa,Raqqa,4,900,0,900,3150,3500,500,0,0,3150
2021,Raqqa,Raqqa,5,500,0,500,1750,3500,0,0,0,1750
2021,Raqqa,Tell Abiad,2,3500,0,3500,11900,3400,1200,0,0,11900
2021,Raqqa,Tell Abiad,3,0,0,0,0,0,0,0,0,0
2021,Raqqa,Tell Abiad,4,0,0,0,0,0,0,0,0,0
2021,Raqqa,Tabqat,3,0,0,0,0,0,0,0,0,0
2021,Raqqa,Tabqat,4,0,0,0,0,0,0,0,0,0
2021,Raqqa,Tabqat,5,0,0,0,0,0,0,0,0,0
2021,Dayr Az-Zor,Dayr Az-Zor,4,622.038,0,622.038,1717.508,2761.1,0,0,0,1717.508
2021,Dayr Az-Zor,Dayr Az-Zor,5,25307.962,0,25307.962,69880.346,2761.2,0,0,0,69880.346
2021,Dayr Az-Zor,Al-Mayadin,5,6373,0,6373,16308.507,2559,0,0,0,16308.507
2021,Dayr Az-Zor,Abu Kamal,5,5881,0,5881,15190.623,2583,0,0,0,15190.623
2021,Hassakeh,Hassakeh,1,260,0,260,669.5,2575,1220,0,0,669.5
2021,Hassakeh,Hassakeh,2,12873,0,12873,31860.675,2475,46426,0,0,31860.675
2021,Hassakeh,Hassakeh,3,5437,0,5437,13032.809,2397.06,17270,0,0,13032.809
2021,Hassakeh,Hassakeh,4,4296,0,4296,10127.82,2357.5,16122,0,0,10127.82
2021,Hassakeh,Hassakeh,5,4345,0,4345,10102.125,2325,0,0,0,10102.125
2021,Hassakeh,Quamishli,1,15277,0,15277,38744.169,2536.11,63610,0,0,38744.169
2021,Hassakeh,Quamishli,2,8165,0,8165,19970.229,2445.83,8547,0,0,19970.229
2021,Hassakeh,Quamishli,3,3247,0,3247,7549.275,2325,4200,0,0,7549.275
2021,Hassakeh,Al-Malika,1,10746,0,10746,27637.369,2571.88,54926,0,0,27637.369
2021,Hassakeh,Al-Malika,2,670,0,670,1574.5,2350,2910,0,0,1574.5
2021,Hassakeh,Al-Malika,3,40,0,40,92,2300,765,0,0,92
2021,Hassakeh,Ras Al-Ain,1,7630,0,7630,19666.325,2577.5,9408,0,0,19666.325
2021,Hassakeh,Ras Al-Ain,2,7725,0,7725,19080.75,2470,11354,0,0,19080.75
2021,Hassakeh,Ras Al-Ain,3,1855,0,1855,4359.25,2350,6550,0,0,4359.25
2021,Hassakeh,Ras Al-Ain,4,615,0,615,1414.5,2300,11280,0,0,1414.5
2022,Homs,Tall Kalakh,1,976.1,0,976.1,2433.783,2493,0,0,0,2433.783
2022,Homs,Tall Kalakh,1,976.1,0,976.1,2433.783,2493,0,0,0,2433.783
2022,Homs,Tall Kalakh,1,976.1,0,976.1,2433.783,2493,0,0,0,2433.783
2022,Homs,Tall Kalakh,1,976.1,0,976.1,2433.783,2493,0,0,0,2433.783
2022,Homs,Tall Kalakh,1,976.1,0,976.1,2433.783,2493,0,0,0,2433.783
2022,Homs,Tall Kalakh,1,976.1,0,976.1,2433.783,2493,0,0,0,2433.783
2022,Hama,Hama,2,0,0,0,0,0,0,0,0,0
2022,Hama,Hama,3,0,0,0,0,0,29,54.375,1875,54.375
2022,Hama,Hama,4,0,0,0,0,0,0,0,0,0
2022,Hama,Al-Ghab,1,0,0,0,0,0,0,0,0,0
2022,Idleb,Idleb,1,14,0,14,36.4,2600,93,50.088,538.58,86.488
2022,Idleb,Idleb,2,45,0,45,109.125,2425,1875,117.188,62.5,226.313
2022,Idleb,Idleb,3,757,0,757,1926.565,2545,585,0,0,1926.565
2022,Idleb,Harim,1,200,0,200,500,2500,674,379.125,562.5,879.125
2022,Idleb,Al-Jisr Ash-Shu,1,280,0,280,700,2500,500,244,488,944
2022,Idleb,Al-Ma'ra,1,287,0,287,703.15,2450,1780,934.5,525,1637.65
2022,Idleb,Al-Ma'ra,2,51,0,51,96.237,1887,2989,795.288,266,891.525
2022,Idleb,Al-Ma'ra,3,104,0,104,210.6,2025,1751,0,0,210.6
2022,Idleb,Ariha,1,360,0,360,936,2600,700,269.5,385,1205.5
2022,Idleb,Khan Sheikhun,1,0,0,0,0,0,0,0,0,0
2022,Idleb,Khan Sheikhun,2,0,0,0,0,0,0,0,0,0
2022,Tartous,Tartous,1,3432.75,0,3432.75,9316.102,2714,7.8,8.385,1075,9324.487
2022,Tartous,Banyas,1,0,0,0,0,0,0,0,0,0
2022,Tartous,Safita,1,64,0,64,152.8,2387.5,244.3,470.278,1925,623.078
2022,Tartous,Dreikisch,1,0,0,0,0,0,0,0,0,0
2022,Tartous,Sheikh Badr,1,0,0,0,0,0,447.53,441.936,987.5,441.936
2022,Lattakia,Al-Hafa,1,0,0,0,0,0,0,0,0,0
2022,Lattakia,Jablah,1,0,0,0,0,0,0,0,0,0
2022,Aleppo,A'zaz,1,290,0,290,870,3000,768,119.36,155.42,989.36
2022,Aleppo,A'zaz,2,55,0,55,160.875,2925,37,6.568,177.5,167.443
2022,Aleppo,Afrin,1,341,0,341,1023,3000,3780,567,150,1590
2022,Aleppo,Jarablus,2,1900,0,1900,5700,3000,7000,840,120,6540
2022,Aleppo,Al-Bab,1,11,0,11,33,3000,760,95,125,128
2022,Aleppo,Al-Bab,2,274,0,274,761,2777.37,15895,1907.4,120,2668.4
2022,Aleppo,Al-Bab,3,0,0,0,0,0,10,0,0,0
2022,Aleppo,Al-Bab,4,0,0,0,0,0,0,0,0,0
2022,Aleppo,Menbij,2,1796,0,1796,5388,3000,3466,0,0,5388
2022,Aleppo,Menbij,3,852,0,852,2470.8,2900,0,0,0,2470.8
2022,Aleppo,Menbij,4,14614,0,14614,42453.67,2905,0,0,0,42453.67
2022,Aleppo,Menbij,5,6711,0,6711,17492.222,2606.5,0,0,0,17492.222
2022,Aleppo,Ain Al-Arab,2,8700,0,8700,26100,3000,29000,4350,150,30450
2022,Aleppo,Ain Al-Arab,3,2350,0,2350,7050,3000,1000,150,150,7200
2022,Aleppo,Jebel Saman,1,244,0,244,646.6,2650,419,83.8,200,730.4
2022,Aleppo,Jebel Saman,2,1338,0,1338,3478.8,2600,529,68.77,130,3547.57
2022,Aleppo,Jebel Saman,3,215,0,215,397.75,1850,195,15.6,80,413.35
2022,Aleppo,Jebel Saman,4,0,0,0,0,0,0,0,0,0
2022,Aleppo,As-Safira,2,2200,0,2200,6600,3000,2153,199.153,92.5,6799.153
2022,Aleppo,As-Safira,3,2600,0,2600,7800,3000,1788,258.701,144.69,8058.701
2022,Aleppo,As-Safira,4,200,0,200,515,2575,0,0,0,515
2022,Aleppo,As-Safira,5,500,0,500,1250,2500,0,0,0,1250
2022,Aleppo,Al-Atarib,1,1000,0,1000,3000,3000,1110,166.5,150,3166.5
2022,Aleppo,Dayr Hafir,2,260,0,260,676,2600,0,0,0,676
2022,Aleppo,Dayr Hafir,3,9406,0,9406,23279.85,2475,0,0,0,23279.85
2022,Aleppo,Dayr Hafir,4,3894,0,3894,9850.652,2529.7,0,0,0,9850.652
2022,Raqqa,Raqqa,3,300,0,300,803,2676.67,1200,0,0,803
2022,Raqqa,Raqqa,4,12951,0,12951,34706,2680,11300,0,0,34706
2022,Raqqa,Raqqa,5,6500,0,6500,17420,2680,0,0,0,17420
2022,Raqqa,Tell Abiad,2,23500,0,23500,62980,2680,25500,0,0,62980
2022,Raqqa,Tell Abiad,3,3350,0,3350,8978,2680,9900,0,0,8978
2022,Raqqa,Tell Abiad,4,150,0,150,403,2686.67,200,0,0,403
2022,Raqqa,Tabqat,3,350,0,350,938,2680,1400,0,0,938
2022,Raqqa,Tabqat,4,400,0,400,1072,2680,500,0,0,1072
2022,Raqqa,Tabqat,5,2499,0,2499,6981.636,2793,0,0,0,6981.636
2022,Dayr Az-Zor,Dayr Az-Zor,4,1200,0,1200,3000,2500,0,0,0,3000
2022,Dayr Az-Zor,Dayr Az-Zor,5,13813,0,13813,25385,1838,0,0,0,25385
2022,Dayr Az-Zor,Al-Mayadin,5,3763,0,3763,8370,2224,0,0,0,8370
2022,Dayr Az-Zor,Abu Kamal,5,5198,0,5198,10870,2091,0,0,0,10870
2022,Hassakeh,Hassakeh,1,350,0,350,1085,3100,1449,0,0,1085
2022,Hassakeh,Hassakeh,2,7404,0,7404,21948,2964,30841,0,0,21948
2022,Hassakeh,Hassakeh,3,2054,0,2054,5884,2865,10490,0,0,5884
2022,Hassakeh,Hassakeh,4,2178,0,2178,5758,2644,8224,0,0,5758
2022,Hassakeh,Hassakeh,5,3117,0,3117,8143,2613,0,0,0,8143
2022,Hassakeh,Quamishli,1,6847,0,6847,20390,2978,36130,0,0,20390
2022,Hassakeh,Quamishli,2,2573,0,2573,7230,2810,2644,0,0,7230
2022,Hassakeh,Quamishli,3,2015,0,2015,5473,2716,1745,0,0,5473
2022,Hassakeh,Al-Malika,1,13365,0,13365,39334,2943,43574,0,0,39334
2022,Hassakeh,Al-Malika,2,355,0,355,977,2752,6328,0,0,977
2022,Hassakeh,Al-Malika,3,25,0,25,66.875,2675,1460,0,0,66.875
2022,Hassakeh,Ras Al-Ain,1,8960,0,8960,26835,2995,6470,0,0,26835
2022,Hassakeh,Ras Al-Ain,2,7720,0,7720,21655,2805,7979,0,0,21655
2022,Hassakeh,Ras Al-Ain,3,750,0,750,2106,2808,625,0,0,2106
2022,Hassakeh,Ras Al-Ain,4,0,0,0,0,0,0,0,0,0
2023,Homs,Tall Kalakh,1,950,0,950,1965.313,2068.75,0,0,0,1965.313
2023,Homs,Tall Kalakh,1,950,0,950,1965.313,2068.75,0,0,0,1965.313
2023,Homs,Tall Kalakh,1,950,0,950,1965.313,2068.75,0,0,0,1965.313
2023,Homs,Tall Kalakh,1,950,0,950,1965.313,2068.75,0,0,0,1965.313
2023,Homs,Tall Kalakh,1,950,0,950,1965.313,2068.75,0,0,0,1965.313
2023,Homs,Tall Kalakh,1,950,0,950,1965.313,2068.75,0,0,0,1965.313
2023,Hama,Hama,2,15,0,15,35.25,2350,5,0,0,35.25
2023,Hama,Hama,3,123,0,123,304.9,2479,30,25.07,835.67,329.97
2023,Hama,Hama,4,0,0,0,0,0,0,0,0,0
2023,Hama,Al-Ghab,1,6223,0,6223,23959,3850,90,246.16,2735,24205.16
2023,Idleb,Idleb,1,438,0,438,1116.9,2550,1730,2090,1208,3206.9
2023,Idleb,Idleb,2,143,0,143,432.575,3025,609,526.785,865,959.36
2023,Idleb,Idleb,3,652,0,652,1956,3000,31,21.7,700,1977.7
2023,Idleb,Harim,1,350,0,350,892.5,2550,850,1190,1400,2082.5
2023,Idleb,Al-Jisr Ash-Shu,1,400,0,400,1020,2550,600,840,1400,1860
2023,Idleb,Al-Ma'ra,1,152,0,152,446.5,2937.5,3672,3347.64,911.56,3794.14
2023,Idleb,Al-Ma'ra,2,341,0,341,937.75,2750,1272,1028.2,808.33,1965.95
2023,Idleb,Al-Ma'ra,3,115,0,115,319.125,2775,1598,1098.625,687.5,1417.75
2023,Idleb,Ariha,1,500,0,500,1275,2550,936,1310.4,1400,2585.4
2023,Idleb,Khan Sheikhun,1,0,0,0,0,0,0,0,0,0
2023,Idleb,Khan Sheikhun,2,0,0,0,0,0,0,0,0,0
2023,Tartous,Tartous,1,4953.69,0,4953.69,14931.837,3014,24.65,39.44,1600,14971.277
2023,Tartous,Banyas,1,0,0,0,0,0,602.999,425.869,706.23,425.869
2023,Tartous,Safita,1,39.5,0,39.5,89.369,2262.5,134.9,121.41,900,210.779
2023,Tartous,Dreikisch,1,0,0,0,0,0,0,0,0,0
2023,Tartous,Sheikh Badr,1,0,0,0,0,0,374.8,277.352,740,277.352
2023,Lattakia,Al-Hafa,1,0,0,0,0,0,0,0,0,0
2023,Lattakia,Jablah,1,0,0,0,0,0,0,0,0,0
2023,Aleppo,A'zaz,1,592,0,592,1996.567,3372.58,1078,1338.7,1241.84,3335.267
2023,Aleppo,A'zaz,2,147,0,147,471.975,3210.71,1166,1453.3,1246.4,1925.275
2023,Aleppo,Afrin,1,341,0,341,1159.4,3400,3780,5292,1400,6451.4
2023,Aleppo,Jarablus,2,1472,0,1472,4563.2,3100,7000,7700,1100,12263.2
2023,Aleppo,Al-Bab,1,110,0,110,275,2500,225,180,800,455
2023,Aleppo,Al-Bab,2,353,0,353,693.669,1965,7313,3463,473.5,4156.669
2023,Aleppo,Al-Bab,3,12,0,12,35.4,2950,0,0,0,35.4
2023,Aleppo,Al-Bab,4,0,0,0,0,0,0,0,0,0
2023,Aleppo,Menbij,2,1954,0,1954,7034.4,3600,1144,1218.8,1065.38,8253.2
2023,Aleppo,Menbij,3,1052,0,1052,3497.9,3325,83,0,0,3497.9
2023,Aleppo,Menbij,4,14614,0,14614,46358.856,3172,0,0,0,46358.856
2023,Aleppo,Menbij,5,6711,0,6711,20133,3000,0,0,0,20133
2023,Aleppo,Ain Al-Arab,2,13200,0,13200,47520,3600,16118,16118,1000,63638
2023,Aleppo,Ain Al-Arab,3,3350,0,3350,11390,3400,1000,1000,1000,12390
2023,Aleppo,Jebel Saman,1,477,0,477,1574.1,3300,579,687.563,1187.5,2261.663
2023,Aleppo,Jebel Saman,2,3429,0,3429,10496.55,3061,5511,4374.356,793.75,14870.906
2023,Aleppo,Jebel Saman,3,439,0,439,1111.611,2532.14,4302,2742.525,637.5,3854.136
2023,Aleppo,Jebel Saman,4,0,0,0,0,0,0,0,0,0
2023,Aleppo,As-Safira,2,2350,0,2350,9047.5,3850,1730,1816.5,1050,10864
2023,Aleppo,As-Safira,3,2700,0,2700,9736.875,3606.25,1262,1285.663,1018.75,11022.538
2023,Aleppo,As-Safira,4,200,0,200,673.75,3368.75,0,0,0,673.75
2023,Aleppo,As-Safira,5,500,0,500,1462.5,2925,0,0,0,1462.5
2023,Aleppo,Al-Atarib,1,1095,0,1095,3832.5,3500,600,600,1000,4432.5
2023,Aleppo,Dayr Hafir,2,263,0,263,565.45,2150,0,0,0,565.45
2023,Aleppo,Dayr Hafir,3,7840,0,7840,19649,2506.25,0,0,0,19649
2023,Aleppo,Dayr Hafir,4,3357,0,3357,6630.075,1975,0,0,0,6630.075
2023,Raqqa,Raqqa,3,310,0,310,1116,3600,3000,4400,1466.67,5516
2023,Raqqa,Raqqa,4,13100,0,13100,46178,3525,0,0,0,46178
2023,Raqqa,Raqqa,5,6050,0,6050,21326,3525,0,0,0,21326
2023,Raqqa,Tell Abiad,2,28420,0,28420,99470,3500,35000,50000,1428.57,149470
2023,Raqqa,Tell Abiad,3,3400,0,3400,11900,3500,4000,5800,1450,17700
2023,Raqqa,Tell Abiad,4,160,0,160,560,3500,0,0,0,560
2023,Raqqa,Tabqat,3,340,0,340,1360,4000,1000,1400,1400,2760
2023,Raqqa,Tabqat,4,420,0,420,1680,4000,0,0,0,1680
2023,Raqqa,Tabqat,5,3800,0,3800,10713,2819.21,0,0,0,10713
2023,Dayr Az-Zor,Dayr Az-Zor,4,1200,0,1200,3600,3000,0,0,0,3600
2023,Dayr Az-Zor,Dayr Az-Zor,5,14545.65,0,14545.65,43237.727,2972,0,0,0,43237.727
2023,Dayr Az-Zor,Al-Mayadin,5,2888.8,0,2888.8,7863.314,2722,0,0,0,7863.314
2023,Dayr Az-Zor,Abu Kamal,5,6565.2,0,6565.2,18243,2778,0,0,0,18243
2023,Hassakeh,Hassakeh,1,350,0,350,1081.588,3090.25,1017,1024.628,1007.5,2106.215
2023,Hassakeh,Hassakeh,2,7612.338,0,7612.338,30180.665,3964,30074.754,47286.681,1572,77467.346
2023,Hassakeh,Hassakeh,3,2796,0,2796,10734.517,3839,10124.048,15309.914,1512,26044.43
2023,Hassakeh,Hassakeh,4,1369.244,0,1369.244,5099.149,3723,6692.539,10268.63,1534,15367.779
2023,Hassakeh,Hassakeh,5,744.237,0,744.237,2619.105,3519,0,0,0,2619.105
2023,Hassakeh,Quamishli,1,7230.51,0,7230.51,28411.476,3929,22010.877,34453.46,1565,62864.937
2023,Hassakeh,Quamishli,2,10497.998,0,10497.998,40706.676,3877,12274.165,18622.768,1517,59329.444
2023,Hassakeh,Quamishli,3,3167,0,3167,9809.949,3098,4985,5921.435,1188,15731.384
2023,Hassakeh,Al-Malika,1,17205.368,0,17205.368,68821.472,4000,36284.652,58055.443,1600,126876.915
2023,Hassakeh,Al-Malika,2,5234.382,0,5234.382,20937.526,4000,15653.474,25045.558,1600,45983.084
2023,Hassakeh,Al-Malika,3,3429,0,3429,13716,4000,809.813,1295.701,1600,15011.701
2023,Hassakeh,Ras Al-Ain,1,5529.103,0,5529.103,22116.412,4000,15551.379,24882.207,1600,46998.619
2023,Hassakeh,Ras Al-Ain,2,13650.117,0,13650.117,54600.468,4000,29445.413,47112.66,1600,101713.129
2023,Hassakeh,Ras Al-Ain,3,1026.923,0,1026.923,4107.692,4000,5143.229,8229.167,1600,12336.859
2023,Hassakeh,Ras Al-Ain,4,1972,0,1972,7888,4000,7546.96,12075.136,1600,19963.136
